//X,Y,Z,ObjIdx
14.78076172,4.20691395,-2.21713948,0.000000
14.80611324,4.11675787,-2.21713400,0.000000
14.83087826,4.02642584,-2.21712804,0.000000
14.85511684,3.93595695,-2.21712255,0.000000
14.87878895,3.84535146,-2.21711707,0.000000
15.25679684,3.84398437,-2.26991320,0.000000
16.14201164,3.96259761,-2.39798689,0.000000
16.16585922,3.86414051,-2.39798141,0.000000
16.18904305,3.76552725,-2.39797592,0.000000
16.21167946,3.66683578,-2.39797091,0.000000
16.23367119,3.56792951,-2.39796591,0.000000
16.25507736,3.46892571,-2.39796114,0.000000
16.27587891,3.36978507,-2.39795613,0.000000
16.29611206,3.27056623,-2.39795160,0.000000
16.31574249,3.17115235,-2.39794707,0.000000
16.33470726,3.07164049,-2.39794302,0.000000
16.35306549,2.97205067,-2.39793873,0.000000
16.37084007,2.87234378,-2.39793468,0.000000
16.38804626,2.77251959,-2.39793062,0.000000
16.40464783,2.67259765,-2.39792681,0.000000
16.42058563,2.57253909,-2.39792347,0.000000
16.43591690,2.47244143,-2.39791989,0.000000
16.45064354,2.37222648,-2.39791656,0.000000
16.46478462,2.27189445,-2.39791322,0.000000
16.47830009,2.17154288,-2.39791036,0.000000
16.49123001,2.07107425,-2.39790726,0.000000
16.50351524,1.97052729,-2.39790463,0.000000
16.51517487,1.86992180,-2.39790201,0.000000
16.52626991,1.76923823,-2.39789963,0.000000
16.53673744,1.66847658,-2.39789724,0.000000
16.54660034,1.56763673,-2.39789510,0.000000
16.55578041,1.46675777,-2.39789295,0.000000
16.56441307,1.36591792,-2.39789104,0.000000
16.57236290,1.26488280,-2.39788938,0.000000
16.57980347,1.16388667,-2.39788771,0.000000
16.58660126,1.06281245,-2.39788604,0.000000
16.59277344,0.96169919,-2.39788485,0.000000
16.59830093,0.86058593,-2.39788365,0.000000
16.60320282,0.75937498,-2.39788270,0.000000
16.60751915,0.65822262,-2.39788175,0.000000
16.61120987,0.55695313,-2.39788103,0.000000
16.61431694,0.45572266,-2.39788032,0.000000
16.61679649,0.35449219,-2.39787984,0.000000
16.61863327,0.25320312,-2.39787960,0.000000
16.61986351,0.15191406,-2.39787936,0.000000
16.62042999,0.05064453,-2.39787936,0.000000
16.62046814,-0.05066406,-2.39787936,0.000000
16.61988258,-0.15195312,-2.39787984,0.000000
16.61865234,-0.25320312,-2.39788008,0.000000
16.61675835,-0.35449219,-2.39788055,0.000000
16.61433601,-0.45576170,-2.39788151,0.000000
16.61120987,-0.55699217,-2.39788222,0.000000
16.60757828,-0.65820313,-2.39788318,0.000000
16.60322189,-0.75943357,-2.39788437,0.000000
16.59830093,-0.86060548,-2.39788556,0.000000
16.59273338,-0.96171874,-2.39788699,0.000000
16.58662033,-1.06281245,-2.39788842,0.000000
16.57982445,-1.16390622,-2.39789009,0.000000
16.57242203,-1.26492190,-2.39789200,0.000000
16.56443405,-1.36589837,-2.39789391,0.000000
16.55582047,-1.46683586,-2.39789605,0.000000
16.54658127,-1.56765616,-2.39789844,0.000000
16.53673744,-1.66851556,-2.39790082,0.000000
16.52626991,-1.76921868,-2.39790344,0.000000
16.51521492,-1.86992180,-2.39790606,0.000000
16.50355339,-1.97054684,-2.39790893,0.000000
16.49121094,-2.07109380,-2.39791179,0.000000
16.47834015,-2.17156243,-2.39791489,0.000000
16.46480370,-2.27195311,-2.39791822,0.000000
16.45070267,-2.37222648,-2.39792156,0.000000
16.43593788,-2.47246099,-2.39792514,0.000000
16.42056656,-2.57257795,-2.39792895,0.000000
16.40464783,-2.67261720,-2.39793277,0.000000
16.38810539,-2.77251959,-2.39793658,0.000000
16.37091827,-2.87234378,-2.39794087,0.000000
16.35310555,-2.97207022,-2.39794493,0.000000
16.33474541,-3.07167959,-2.39794922,0.000000
16.31572151,-3.17117190,-2.39795399,0.000000
16.29615211,-3.27058578,-2.39795852,0.000000
16.27595711,-3.36982417,-2.39796329,0.000000
16.25513649,-3.46894526,-2.39796829,0.000000
16.23373032,-3.56792951,-2.39797354,0.000000
16.21173859,-3.66679668,-2.39797878,0.000000
16.18912125,-3.76554680,-2.39798403,0.000000
16.16587830,-3.86417961,-2.39798951,0.000000
16.14212799,-3.96259761,-2.39799523,0.000000
16.11767578,-4.06091785,-2.39800096,0.000000
16.09269524,-4.15908194,-2.39800692,0.000000
16.06707001,-4.25708961,-2.39801311,0.000000
16.04089737,-4.35496092,-2.39801931,0.000000
16.01406288,-4.45263672,-2.39802551,0.000000
15.98669910,-4.55015612,-2.39803219,0.000000
15.95871067,-4.64750004,-2.39803863,0.000000
15.93013668,-4.74470711,-2.39804554,0.000000
15.90097618,-4.84169912,-2.39805245,0.000000
15.87119102,-4.93851566,-2.39805937,0.000000
15.84085941,-5.03519535,-2.39806676,0.000000
15.80994129,-5.13164043,-2.39807391,0.000000
15.77841759,-5.22792959,-2.39808154,0.000000
15.74630833,-5.32402325,-2.39808917,0.000000
15.71363258,-5.41992188,-2.39809680,0.000000
15.68035126,-5.51554680,-2.39810467,0.000000
15.64650345,-5.61101532,-2.39811254,0.000000
15.61205006,-5.70632792,-2.39812088,0.000000
15.57703114,-5.80140591,-2.39812899,0.000000
15.54148388,-5.89621067,-2.39813757,0.000000
15.50531197,-5.99082041,-2.39814591,0.000000
15.46853447,-6.08523417,-2.39815474,0.000000
15.43124962,-6.17937469,-2.39816332,0.000000
15.39335918,-6.27333975,-2.39817238,0.000000
15.35492134,-6.36707020,-2.39818144,0.000000
15.31585884,-6.46056604,-2.39819074,0.000000
15.27626896,-6.55378914,-2.39820004,0.000000
15.23611259,-6.64683580,-2.39820957,0.000000
15.19539070,-6.73958969,-2.39821911,0.000000
15.15412045,-6.83207035,-2.39822888,0.000000
15.11220646,-6.92431641,-2.39823866,0.000000
15.06982422,-7.01630831,-2.39824867,0.000000
15.02685547,-7.10804653,-2.39825869,0.000000
14.98328114,-7.19953108,-2.39826894,0.000000
14.93919849,-7.29072237,-2.39827943,0.000000
14.89457035,-7.38167953,-2.39828992,0.000000
14.84937477,-7.47234344,-2.39830065,0.000000
14.80361271,-7.56273413,-2.39831138,0.000000
14.75728512,-7.65283203,-2.39832234,0.000000
14.71052742,-7.74265623,-2.39833331,0.000000
14.66310501,-7.83218718,-2.39834428,0.000000
14.61515617,-7.92148399,-2.39835572,0.000000
14.56665993,-8.01042938,-2.39836717,0.000000
14.51765633,-8.09908199,-2.39837861,0.000000
14.46812439,-8.18744087,-2.39839029,0.000000
14.41802692,-8.27554703,-2.39840198,0.000000
14.36736298,-8.36328125,-2.39841413,0.000000
14.31621075,-8.45070267,-2.39842606,0.000000
14.26451111,-8.53785133,-2.39843822,0.000000
14.21228504,-8.62468719,-2.39845037,0.000000
14.15956974,-8.71117210,-2.39846277,0.000000
14.10628891,-8.79734325,-2.39847541,0.000000
14.05246067,-8.88318348,-2.39848804,0.000000
13.99814415,-8.96871090,-2.39850068,0.000000
13.94330025,-9.05390644,-2.39851356,0.000000
13.88794899,-9.13873005,-2.39852667,0.000000
13.83207035,-9.22328091,-2.39853978,0.000000
13.77566338,-9.30744076,-2.39855313,0.000000
13.71880817,-9.39128876,-2.39856648,0.000000
13.66136646,-9.47474575,-2.39858007,0.000000
13.60347652,-9.55788994,-2.39859343,0.000000
13.54500008,-9.64066410,-2.39860702,0.000000
13.48607349,-9.72308540,-2.39862108,0.000000
13.42667961,-9.80517578,-2.39863515,0.000000
13.36675739,-9.88683605,-2.39864898,0.000000
13.30632782,-9.96820259,-2.39866328,0.000000
13.24542904,-10.04916000,-2.39867735,0.000000
13.18398380,-10.12976551,-2.39869189,0.000000
13.12212849,-10.21000004,-2.39870644,0.000000
13.05970669,-10.28980446,-2.39872122,0.000000
12.99685478,-10.36925793,-2.39873600,0.000000
12.93349552,-10.44835949,-2.39875078,0.000000
12.86966801,-10.52707005,-2.39876556,0.000000
12.80535126,-10.60533142,-2.39878082,0.000000
12.74054623,-10.68326187,-2.39879608,0.000000
12.67531204,-10.76076126,-2.39881134,0.000000
12.60955048,-10.83789063,-2.39882660,0.000000
12.54333973,-10.91460896,-2.39884233,0.000000
12.47667980,-10.99093723,-2.39885783,0.000000
12.40955067,-11.06683540,-2.39887357,0.000000
12.34193325,-11.14230442,-2.39888930,0.000000
12.27394485,-11.21738243,-2.39890552,0.000000
12.20542908,-11.29207039,-2.39892149,0.000000
12.13642597,-11.36632824,-2.39893770,0.000000
12.06701183,-11.44015598,-2.39895391,0.000000
11.99718761,-11.51353455,-2.39897037,0.000000
11.92687511,-11.58652306,-2.39898682,0.000000
11.85613251,-11.65906239,-2.39900351,0.000000
11.78494072,-11.73121071,-2.39901996,0.000000
11.71330070,-11.80289078,-2.39903688,0.000000
11.64124966,-11.87414074,-2.39905381,0.000000
11.56873035,-11.94492149,-2.39907074,0.000000
11.49582005,-12.01527309,-2.39908767,0.000000
11.42244148,-12.08523369,-2.39910507,0.000000
11.34869099,-12.15468693,-2.39912224,0.000000
11.27449226,-12.22371101,-2.39913964,0.000000
11.19988251,-12.29230404,-2.39915729,0.000000
11.12478447,-12.36039066,-2.39917469,0.000000
11.04937458,-12.42808533,-2.39919233,0.000000
10.97351551,-12.49527359,-2.39921021,0.000000
10.89724541,-12.56201172,-2.39922810,0.000000
10.82056618,-12.62828064,-2.39924598,0.000000
10.74347591,-12.69406223,-2.39926410,0.000000
10.66599560,-12.75941372,-2.39928222,0.000000
10.58812523,-12.82431602,-2.39930058,0.000000
10.50980473,-12.88867188,-2.39931870,0.000000
10.43119144,-12.95259762,-2.39933705,0.000000
10.35212898,-13.01603508,-2.39935565,0.000000
10.27269554,-13.07896423,-2.39937425,0.000000
10.19287109,-13.14142513,-2.39939284,0.000000
10.11265564,-13.20339775,-2.39941168,0.000000
10.03208923,-13.26490211,-2.39943051,0.000000
9.95119095,-13.32589817,-2.39944959,0.000000
9.86984348,-13.38636684,-2.39946866,0.000000
9.78814411,-13.44636726,-2.39948773,0.000000
9.70609379,-13.50589848,-2.39950705,0.000000
9.62369156,-13.56492138,-2.39952612,0.000000
9.54091740,-13.62339783,-2.39954543,0.000000
9.45779228,-13.68140602,-2.39956498,0.000000
9.37429714,-13.73894501,-2.39958453,0.000000
9.29050732,-13.79593754,-2.39960432,0.000000
9.20632839,-13.85238266,-2.39962387,0.000000
9.12183571,-13.90835953,-2.39964366,0.000000
9.03695297,-13.96376896,-2.39966345,0.000000
8.95175743,-14.01871109,-2.39968348,0.000000
8.86623001,-14.07316399,-2.39970350,0.000000
8.78039074,-14.12703133,-2.39972353,0.000000
8.69415951,-14.18039036,-2.39974380,0.000000
8.60765648,-14.23326111,-2.39976382,0.000000
8.52087879,-14.28554630,-2.39978409,0.000000
8.43373013,-14.33734322,-2.39980459,0.000000
8.34624958,-14.38859367,-2.39982510,0.000000
8.25849628,-14.43933582,-2.39984560,0.000000
8.17039013,-14.48949146,-2.39986634,0.000000
8.08201122,-14.53914070,-2.39988685,0.000000
7.99335909,-14.58822250,-2.39990759,0.000000
7.90437460,-14.63679695,-2.39992833,0.000000
7.81507778,-14.68484306,-2.39994931,0.000000
7.72552729,-14.73234367,-2.39997029,0.000000
7.63566399,-14.77925777,-2.39999127,0.000000
7.54550743,-14.82564449,-2.40001225,0.000000
7.45509768,-14.87148380,-2.40003347,0.000000
7.36437464,-14.91675758,-2.40005469,0.000000
7.27337885,-14.96152306,-2.40007591,0.000000
7.18212891,-15.00570297,-2.40009737,0.000000
7.09064436,-15.04933548,-2.40011859,0.000000
6.99882793,-15.09238243,-2.40014029,0.000000
6.90679693,-15.13488293,-2.40016174,0.000000
6.81451178,-15.17683601,-2.40018344,0.000000
6.72193336,-15.21824169,-2.40020490,0.000000
6.62914038,-15.25902271,-2.40022659,0.000000
6.53607416,-15.29929638,-2.40024829,0.000000
6.44277334,-15.33900356,-2.40027022,0.000000
6.34923792,-15.37812424,-2.40029192,0.000000
6.25548792,-15.41665936,-2.40031385,0.000000
6.16144514,-15.45464802,-2.40033603,0.000000
6.06718731,-15.49203110,-2.40035796,0.000000
5.97273445,-15.52888680,-2.40038013,0.000000
5.87802744,-15.56513596,-2.40040207,0.000000
5.78308582,-15.60081959,-2.40042424,0.000000
5.68798828,-15.63589764,-2.40044665,0.000000
5.59263659,-15.67042923,-2.40046883,0.000000
5.49710941,-15.70437431,-2.40049124,0.000000
5.40134764,-15.73773384,-2.40051365,0.000000
5.30537081,-15.77050781,-2.40053606,0.000000
5.20919895,-15.80267525,-2.40055847,0.000000
5.11285162,-15.83427715,-2.40058088,0.000000
5.01630831,-15.86531258,-2.40060353,0.000000
4.91955090,-15.89574146,-2.40062618,0.000000
4.82269526,-15.92554665,-2.40064883,0.000000
4.72558594,-15.95482349,-2.40067148,0.000000
4.62830067,-15.98343754,-2.40069413,0.000000
4.53082037,-16.01152229,-2.40071702,0.000000
4.43320322,-16.03896523,-2.40073967,0.000000
4.33542967,-16.06583977,-2.40076256,0.000000
4.23749971,-16.09212875,-2.40078545,0.000000
4.13937473,-16.11781120,-2.40080833,0.000000
4.04107428,-16.14289093,-2.40083146,0.000000
3.94267559,-16.16736221,-2.40085435,0.000000
3.84412098,-16.19126892,-2.40087724,0.000000
3.74542952,-16.21453094,-2.40090036,0.000000
3.64658189,-16.23722649,-2.40092349,0.000000
3.54757810,-16.25925827,-2.40094662,0.000000
3.44847655,-16.28076172,-2.40096974,0.000000
3.34923816,-16.30163956,-2.40099287,0.000000
3.24984360,-16.32191277,-2.40101624,0.000000
3.15035152,-16.34160042,-2.40103936,0.000000
3.05074215,-16.36060524,-2.40106249,0.000000
2.95101547,-16.37906265,-2.40108585,0.000000
2.85119128,-16.39689445,-2.40110922,0.000000
2.75115228,-16.41414070,-2.40113258,0.000000
2.65113282,-16.43074226,-2.40115595,0.000000
2.55097651,-16.44679642,-2.40117931,0.000000
2.45074224,-16.46216774,-2.40120268,0.000000
2.35039067,-16.47697258,-2.40122604,0.000000
2.24992180,-16.49117088,-2.40124965,0.000000
2.14941406,-16.50472641,-2.40127301,0.000000
2.04882813,-16.51765633,-2.40129638,0.000000
1.94816399,-16.52999878,-2.40131998,0.000000
1.84738278,-16.54171753,-2.40134358,0.000000
1.74656248,-16.55285072,-2.40136719,0.000000
1.64568353,-16.56335831,-2.40139055,0.000000
1.54470694,-16.57324219,-2.40141416,0.000000
1.44367182,-16.58250046,-2.40143776,0.000000
1.34259760,-16.59113312,-2.40146136,0.000000
1.24144530,-16.59918022,-2.40148497,0.000000
1.14031243,-16.60662079,-2.40150857,0.000000
1.03908205,-16.61343765,-2.40153217,0.000000
0.93785155,-16.61960983,-2.40155578,0.000000
0.83652341,-16.62519455,-2.40157938,0.000000
0.73523438,-16.63011742,-2.40160298,0.000000
0.63386714,-16.63449097,-2.40162659,0.000000
0.53249997,-16.63818359,-2.40165043,0.000000
0.43105468,-16.64128876,-2.40167403,0.000000
0.32966796,-16.64374924,-2.40169764,0.000000
0.22820312,-16.64562416,-2.40172124,0.000000
0.12677734,-16.64687538,-2.40174508,0.000000
0.02533203,-16.64749908,-2.40176868,0.000000
-0.07609375,-16.64752007,-2.40179229,0.000000
-0.17757812,-16.64691353,-2.40181613,0.000000
-0.27900389,-16.64566422,-2.40183973,0.000000
-0.38044921,-16.64382744,-2.40186334,0.000000
-0.48191404,-16.64136696,-2.40188694,0.000000
-0.58330077,-16.63829994,-2.40191054,0.000000
-0.68468750,-16.63456917,-2.40193439,0.000000
-0.78605467,-16.63027382,-2.40195799,0.000000
-0.88742185,-16.62531281,-2.40198159,0.000000
-0.98869139,-16.61976433,-2.40200520,0.000000
-1.08998048,-16.61359406,-2.40202880,0.000000
-1.19124997,-16.60679626,-2.40205264,0.000000
-1.29242182,-16.59941292,-2.40207601,0.000000
-1.39359367,-16.59138680,-2.40209961,0.000000
-1.49468744,-16.58275414,-2.40212321,0.000000
-1.59574211,-16.57351494,-2.40214682,0.000000
-1.69673824,-16.56365204,-2.40217042,0.000000
-1.79765618,-16.55314445,-2.40219378,0.000000
-1.89851558,-16.54203033,-2.40221739,0.000000
-1.99931633,-16.53031158,-2.40224075,0.000000
-2.10001945,-16.51796913,-2.40226436,0.000000
-2.20066404,-16.50503922,-2.40228796,0.000000
-2.30124998,-16.49152374,-2.40231133,0.000000
-2.40171862,-16.47730446,-2.40233469,0.000000
-2.50208974,-16.46253777,-2.40235829,0.000000
-2.60244131,-16.44714737,-2.40238142,0.000000
-2.70261717,-16.43115234,-2.40240479,0.000000
-2.80277348,-16.41453171,-2.40242815,0.000000
-2.90277338,-16.39730453,-2.40245152,0.000000
-3.00263667,-16.37951088,-2.40247488,0.000000
-3.10246086,-16.36101532,-2.40249801,0.000000
-3.20210934,-16.34195328,-2.40252137,0.000000
-3.30171871,-16.32232475,-2.40254450,0.000000
-3.40117168,-16.30204964,-2.40256763,0.000000
-3.50042963,-16.28117180,-2.40259099,0.000000
-3.59968734,-16.25968742,-2.40261388,0.000000
-3.69873047,-16.23759651,-2.40263700,0.000000
-3.79761720,-16.21492195,-2.40266013,0.000000
-3.89646482,-16.19165993,-2.40268326,0.000000
-3.99505854,-16.16773415,-2.40270615,0.000000
-4.09357405,-16.14326096,-2.40272903,0.000000
-4.19187498,-16.11816406,-2.40275192,0.000000
-4.29005861,-16.09246063,-2.40277481,0.000000
-4.38812494,-16.06617165,-2.40279770,0.000000
-4.48601532,-16.03931618,-2.40282059,0.000000
-4.58373022,-16.01179695,-2.40284324,0.000000
-4.68126965,-15.98371029,-2.40286589,0.000000
-4.77861309,-15.95503902,-2.40288877,0.000000
-4.87580061,-15.92578125,-2.40291142,0.000000
-4.97279263,-15.89591789,-2.40293384,0.000000
-5.06962872,-15.86546803,-2.40295649,0.000000
-5.16626930,-15.83443356,-2.40297914,0.000000
-5.26271486,-15.80281258,-2.40300155,0.000000
-5.35898447,-15.77058601,-2.40302396,0.000000
-5.45503902,-15.73775387,-2.40304613,0.000000
-5.55091763,-15.70437431,-2.40306854,0.000000
-5.64656258,-15.67039013,-2.40309095,0.000000
-5.74199200,-15.63582039,-2.40311313,0.000000
-5.83726549,-15.60070324,-2.40313530,0.000000
-5.93226528,-15.56499958,-2.40315747,0.000000
-6.02708960,-15.52867126,-2.40317965,0.000000
-6.12167978,-15.49181652,-2.40320158,0.000000
-6.21601534,-15.45437431,-2.40322351,0.000000
-6.31015635,-15.41632748,-2.40324545,0.000000
-6.40400362,-15.37773418,-2.40326738,0.000000
-6.49771452,-15.33853436,-2.40328908,0.000000
-6.59111309,-15.29882813,-2.40331078,0.000000
-6.68427706,-15.25847626,-2.40333247,0.000000
-6.77716780,-15.21761703,-2.40335417,0.000000
-6.86990213,-15.17617130,-2.40337586,0.000000
-6.96230459,-15.13416004,-2.40339732,0.000000
-7.05445290,-15.09156227,-2.40341878,0.000000
-7.14636707,-15.04843712,-2.40344000,0.000000
-7.23802710,-15.00472641,-2.40346146,0.000000
-7.32933569,-14.96050739,-2.40348268,0.000000
-7.42046881,-14.91566372,-2.40350389,0.000000
-7.51130819,-14.87031174,-2.40352511,0.000000
-7.60181618,-14.82437420,-2.40354609,0.000000
-7.69207001,-14.77791023,-2.40356708,0.000000
-7.78210926,-14.73091793,-2.40358806,0.000000
-7.87183571,-14.68332005,-2.40360904,0.000000
-7.96117163,-14.63515568,-2.40362978,0.000000
-8.05033207,-14.58654308,-2.40365052,0.000000
-8.13912106,-14.53732395,-2.40367126,0.000000
-8.22763634,-14.48757744,-2.40369177,0.000000
-8.31581974,-14.43728447,-2.40371227,0.000000
-8.40373039,-14.38646412,-2.40373278,0.000000
-8.49134731,-14.33511734,-2.40375304,0.000000
-8.57861328,-14.28320313,-2.40377355,0.000000
-8.66556644,-14.23078060,-2.40379381,0.000000
-8.75220680,-14.17781258,-2.40381384,0.000000
-8.83851528,-14.12433529,-2.40383387,0.000000
-8.92451191,-14.07035160,-2.40385389,0.000000
-9.01021481,-14.01578140,-2.40387392,0.000000
-9.09548855,-13.96074200,-2.40389371,0.000000
-9.18050766,-13.90517521,-2.40391350,0.000000
-9.26511669,-13.84906197,-2.40393329,0.000000
-9.34947205,-13.79248047,-2.40395284,0.000000
-9.43341732,-13.73535156,-2.40397215,0.000000
-9.51703072,-13.67771435,-2.40399170,0.000000
-9.60023403,-13.61956978,-2.40401101,0.000000
-9.68316364,-13.56093693,-2.40403032,0.000000
-9.76572227,-13.50177670,-2.40404940,0.000000
-9.84789085,-13.44210911,-2.40406871,0.000000
-9.92970657,-13.38193321,-2.40408754,0.000000
-10.01113224,-13.32128906,-2.40410662,0.000000
-10.09220695,-13.26015568,-2.40412545,0.000000
-10.17294884,-13.19849586,-2.40414429,0.000000
-10.25328064,-13.13636684,-2.40416288,0.000000
-10.33320332,-13.07373047,-2.40418148,0.000000
-10.41277313,-13.01060486,-2.40419984,0.000000
-10.49193382,-12.94703102,-2.40421844,0.000000
-10.57072258,-12.88292980,-2.40423679,0.000000
-10.64910126,-12.81837845,-2.40425491,0.000000
-10.72710896,-12.75331974,-2.40427303,0.000000
-10.80470657,-12.68779278,-2.40429091,0.000000
-10.88191414,-12.62183571,-2.40430903,0.000000
-10.95869160,-12.55535126,-2.40432692,0.000000
-11.03511715,-12.48843765,-2.40434456,0.000000
-11.11111259,-12.42103481,-2.40436220,0.000000
-11.18669891,-12.35318375,-2.40437984,0.000000
-11.26183605,-12.28488255,-2.40439725,0.000000
-11.33656216,-12.21611309,-2.40441465,0.000000
-11.41089821,-12.14687443,-2.40443182,0.000000
-11.48478508,-12.07718754,-2.40444899,0.000000
-11.55824184,-12.00706959,-2.40446615,0.000000
-11.63130856,-11.93648434,-2.40448308,0.000000
-11.70390606,-11.86546803,-2.40450001,0.000000
-11.77609348,-11.79404259,-2.40451670,0.000000
-11.84781265,-11.72210884,-2.40453339,0.000000
-11.91914082,-11.64978504,-2.40455008,0.000000
-11.99001884,-11.57701111,-2.40456653,0.000000
-12.06035137,-11.50378895,-2.40458274,0.000000
-12.13031197,-11.43015575,-2.40459895,0.000000
-12.19988251,-11.35609341,-2.40461516,0.000000
-12.26894474,-11.28160095,-2.40463114,0.000000
-12.33753872,-11.20671844,-2.40464711,0.000000
-12.40570259,-11.13138676,-2.40466285,0.000000
-12.47335911,-11.05562496,-2.40467858,0.000000
-12.54058552,-10.97949219,-2.40469408,0.000000
-12.60736275,-10.90292931,-2.40470982,0.000000
-12.67367172,-10.82597637,-2.40472507,0.000000
-12.73945332,-10.74859333,-2.40474033,0.000000
-12.80484390,-10.67083931,-2.40475559,0.000000
-12.86968708,-10.59265614,-2.40477061,0.000000
-12.93410110,-10.51406193,-2.40478563,0.000000
-12.99800777,-10.43515587,-2.40480042,0.000000
-13.06142521,-10.35580063,-2.40481496,0.000000
-13.12439442,-10.27609348,-2.40482974,0.000000
-13.18681622,-10.19593716,-2.40484405,0.000000
-13.24882793,-10.11546898,-2.40485859,0.000000
-13.31029224,-10.03456974,-2.40487289,0.000000
-13.37128830,-9.95337868,-2.40488696,0.000000
-13.43177700,-9.87175751,-2.40490103,0.000000
-13.49177742,-9.78972626,-2.40491486,0.000000
-13.55124950,-9.70740223,-2.40492868,0.000000
-13.61025333,-9.62466812,-2.40494227,0.000000
-13.66872978,-9.54164028,-2.40495586,0.000000
-13.72669888,-9.45820332,-2.40496922,0.000000
-13.78414059,-9.37441349,-2.40498257,0.000000
-13.84111309,-9.29029274,-2.40499592,0.000000
-13.89753914,-9.20582008,-2.40500903,0.000000
-13.95343685,-9.12101555,-2.40502191,0.000000
-14.00880814,-9.03582001,-2.40503478,0.000000
-14.06373024,-8.95035172,-2.40504742,0.000000
-14.11806583,-8.86453152,-2.40505981,0.000000
-14.17191410,-8.77835941,-2.40507245,0.000000
-14.22525406,-8.69189453,-2.40508485,0.000000
-14.27798843,-8.60507774,-2.40509701,0.000000
-14.33031178,-8.51794910,-2.40510893,0.000000
-14.38195324,-8.43050766,-2.40512109,0.000000
-14.43316364,-8.34273434,-2.40513301,0.000000
-14.48378849,-8.25464821,-2.40514469,0.000000
-14.53394508,-8.16628933,-2.40515614,0.000000
-14.58345699,-8.07759762,-2.40516758,0.000000
-14.63249969,-7.98859358,-2.40517902,0.000000
-14.68097591,-7.89933586,-2.40519023,0.000000
-14.72892570,-7.80976534,-2.40520144,0.000000
-14.77632809,-7.71988249,-2.40521240,0.000000
-14.82310486,-7.62970686,-2.40522313,0.000000
-14.86943340,-7.53927708,-2.40523386,0.000000
-14.91515636,-7.44855452,-2.40524435,0.000000
-14.96035099,-7.35753870,-2.40525484,0.000000
-15.00498009,-7.26626921,-2.40526509,0.000000
-15.04906178,-7.17472649,-2.40527534,0.000000
-15.09255791,-7.08291006,-2.40528536,0.000000
-15.13550758,-6.99081993,-2.40529537,0.000000
-15.17785168,-6.89849615,-2.40530515,0.000000
-15.21966743,-6.80589819,-2.40531468,0.000000
-15.26095676,-6.71304655,-2.40532446,0.000000
-15.30164051,-6.61992168,-2.40533376,0.000000
-15.34177685,-6.52660131,-2.40534306,0.000000
-15.38128853,-6.43298817,-2.40535212,0.000000
-15.42029285,-6.33915997,-2.40536118,0.000000
-15.45867157,-6.24509764,-2.40537000,0.000000
-15.49654293,-6.15076160,-2.40537858,0.000000
-15.53374958,-6.05625010,-2.40538716,0.000000
-15.57042980,-5.96148443,-2.40539575,0.000000
-15.60654259,-5.86650372,-2.40540409,0.000000
-15.64201164,-5.77132797,-2.40541220,0.000000
-15.67697239,-5.67589808,-2.40542030,0.000000
-15.71136665,-5.58027315,-2.40542817,0.000000
-15.74509716,-5.48445320,-2.40543580,0.000000
-15.77830029,-5.38841772,-2.40544367,0.000000
-15.81083965,-5.29214811,-2.40545106,0.000000
-15.84289074,-5.19572258,-2.40545845,0.000000
-15.87433529,-5.09910154,-2.40546560,0.000000
-15.90509701,-5.00228500,-2.40547276,0.000000
-15.93539047,-4.90525389,-2.40547967,0.000000
-15.96499920,-4.80808592,-2.40548658,0.000000
-15.99410152,-4.71070290,-2.40549326,0.000000
-16.02253914,-4.61316395,-2.40549970,0.000000
-16.05039024,-4.51544905,-2.40550613,0.000000
-16.07761765,-4.41753912,-2.40551233,0.000000
-16.10433578,-4.31951141,-2.40551853,0.000000
-16.13037109,-4.22130871,-2.40552449,0.000000
-16.15583992,-4.12294912,-2.40553045,0.000000
-16.18068314,-4.02437496,-2.40553594,0.000000
-16.20494080,-3.92570305,-2.40554166,0.000000
-16.22861290,-3.82689452,-2.40554690,0.000000
-16.25165939,-3.72792959,-2.40555239,0.000000
-16.27410126,-3.62884760,-2.40555739,0.000000
-16.29601479,-3.52960920,-2.40556240,0.000000
-16.31718636,-3.43021488,-2.40556717,0.000000
-16.33783150,-3.33068347,-2.40557194,0.000000
-16.35787010,-3.23111320,-2.40557647,0.000000
-16.37724495,-3.13136721,-2.40558100,0.000000
-16.39607430,-3.03150392,-2.40558529,0.000000
-16.41429710,-2.93150377,-2.40558934,0.000000
-16.43187523,-2.83144522,-2.40559340,0.000000
-16.44886589,-2.73125005,-2.40559721,0.000000
-16.46519470,-2.63097644,-2.40560079,0.000000
-16.48097610,-2.53058577,-2.40560460,0.000000
-16.49607468,-2.43009758,-2.40560794,0.000000
-16.51062393,-2.32955074,-2.40561128,0.000000
-16.52454948,-2.22888660,-2.40561438,0.000000
-16.53785133,-2.12810540,-2.40561724,0.000000
-16.55052757,-2.02728510,-2.40562010,0.000000
-16.56257820,-1.92638671,-2.40562272,0.000000
-16.57406235,-1.82542968,-2.40562534,0.000000
-16.58486366,-1.72441399,-2.40562773,0.000000
-16.59511757,-1.62328124,-2.40563011,0.000000
-16.60466766,-1.52210939,-2.40563226,0.000000
-16.61367226,-1.42091799,-2.40563416,0.000000
-16.62205124,-1.31964839,-2.40563607,0.000000
-16.62980461,-1.21830070,-2.40563774,0.000000
-16.63693237,-1.11693358,-2.40563917,0.000000
