//X,Y,Z,ObjIdx
51.93699265,-49.23875809,1.96730697,0.000000
51.93464661,-49.84096527,1.97868598,0.000000
14.36671829,-13.95670891,0.55059826,0.000000
14.19195271,-13.95602512,0.54714948,0.000000
14.01931572,-13.95538044,0.54376298,0.000000
13.84882736,-13.95469666,0.54043865,0.000000
13.68037033,-13.95403290,0.53717422,0.000000
13.51396465,-13.95338821,0.53396928,0.000000
13.34955025,-13.95276356,0.53082138,0.000000
13.11111259,-13.87182617,0.52468491,0.000000
13.03542900,-13.96122074,0.52505934,0.000000
12.93300724,-14.02184582,0.52436537,0.000000
12.77519512,-14.02122021,0.52142137,0.000000
12.61910152,-14.02063465,0.51852947,0.000000
12.46476555,-14.02002907,0.51568800,0.000000
12.31206989,-14.01944351,0.51289654,0.000000
12.16109371,-14.01883793,0.51015455,0.000000
11.88205051,-13.86707973,0.50198686,0.000000
11.78453064,-13.92413044,0.50146925,0.000000
11.65810490,-13.94622040,0.49966964,0.000000
11.51400375,-13.94563484,0.49712631,0.000000
9.67167950,-11.86071301,0.42069504,0.000000
9.55152321,-11.86026382,0.41860670,0.000000
9.50496101,-11.95077133,0.41974258,0.000000
9.50437450,-12.10069275,0.42297071,0.000000
10.81460953,-13.94295883,0.48505354,0.000000
10.67875004,-13.94241142,0.48276228,0.000000
10.54415989,-13.94186497,0.48051009,0.000000
10.41082001,-13.94137669,0.47829697,0.000000
10.27871037,-13.94086838,0.47612166,0.000000
10.14777279,-13.94036102,0.47398299,0.000000
10.01800728,-13.93985367,0.47188154,0.000000
9.88941383,-13.93932629,0.46981519,0.000000
9.76187515,-13.93885708,0.46778733,0.000000
9.63546848,-13.93836880,0.46579176,0.000000
9.51015568,-13.93786144,0.46383253,0.000000
9.38585949,-13.93739223,0.46190444,0.000000
9.26257801,-13.93690395,0.46000656,0.000000
9.14031219,-13.93643570,0.45814499,0.000000
9.01902294,-13.93598557,0.45631513,0.000000
8.89867210,-13.93551731,0.45451370,0.000000
8.77933598,-13.93502903,0.45274672,0.000000
8.66085911,-13.93457985,0.45100874,0.000000
8.54328060,-13.93413067,0.44929701,0.000000
8.42660141,-13.93368149,0.44761765,0.000000
8.28304672,-13.88674736,0.44447219,0.000000
8.19581985,-13.93278313,0.44434920,0.000000
8.09259701,-13.95118141,0.44335708,0.000000
7.97912073,-13.95079041,0.44178787,0.000000
7.86644506,-13.95038033,0.44024947,0.000000
7.75457001,-13.94997025,0.43873823,0.000000
7.64339828,-13.94954109,0.43724868,0.000000
7.53304672,-13.94911098,0.43579054,0.000000
7.42335939,-13.94871998,0.43435532,0.000000
7.31441402,-13.94832993,0.43294632,0.000000
6.12070322,-11.84698200,0.36655656,0.000000
6.02937508,-11.84661102,0.36540174,0.000000
5.93859339,-11.84625912,0.36426681,0.000000
5.87197256,-11.89380836,0.36462203,0.000000
5.87128878,-12.07726574,0.36914900,0.000000
6.66582012,-13.92686462,0.42442641,0.000000
6.56164026,-13.92643547,0.42318800,0.000000
6.45800781,-13.92606449,0.42197189,0.000000
6.35500002,-13.92565441,0.42077774,0.000000
6.25257778,-13.92524338,0.41960585,0.000000
6.15070295,-13.92485332,0.41845840,0.000000
6.04937506,-13.92448235,0.41732833,0.000000
5.94859362,-13.92409134,0.41622451,0.000000
5.84835911,-13.92368126,0.41514021,0.000000
5.74863291,-13.92331028,0.41407546,0.000000
5.66173792,-13.95330048,0.41393507,0.000000
5.66078091,-14.19871998,0.42018446,0.000000
5.65980434,-14.45166016,0.42664078,0.000000
5.65878916,-14.71251965,0.43331587,0.000000
5.65775394,-14.98165035,0.44021866,0.000000
5.65667963,-15.25954056,0.44736311,0.000000
5.60435534,-15.40589809,0.45063797,0.000000
5.54804659,-15.54530239,0.45370254,0.000000
5.71755838,-16.33397484,0.47571760,0.000000
5.65226555,-16.46862221,0.47862777,0.000000
5.54443359,-16.48090744,0.47798994,0.000000
5.64939451,-17.13780212,0.49603742,0.000000
5.64802742,-17.49143600,0.50526750,0.000000
5.64660120,-17.85850525,0.51486707,0.000000
5.64513636,-18.23981476,0.52485853,0.000000
5.64359379,-18.63619995,0.53526562,0.000000
5.64199209,-19.04866219,0.54611433,0.000000
5.62980461,-19.44188499,0.55639237,0.000000
5.53251934,-19.55114174,0.55854475,0.000000
5.62619114,-20.35481453,0.58051342,0.000000
5.52890635,-20.48819351,0.58332562,0.000000
5.63291025,-21.39112282,0.60806596,0.000000
5.63082027,-21.92498970,0.62225538,0.000000
5.72261715,-22.85959816,0.64777875,0.000000
5.57466793,-22.85903358,0.64678788,0.000000
5.42712879,-22.85846710,0.64582103,0.000000
5.28005838,-22.85787964,0.64488387,0.000000
5.13339853,-22.85733414,0.64397293,0.000000
4.98714828,-22.85676765,0.64308941,0.000000
4.84130859,-22.85620117,0.64223158,0.000000
4.69582033,-22.85563469,0.64139968,0.000000
4.55072260,-22.85506821,0.64059371,0.000000
4.40597630,-22.85450172,0.63981366,0.000000
4.26160145,-22.85395432,0.63905960,0.000000
4.11753893,-22.85340691,0.63833082,0.000000
4.09314442,-23.53922844,0.65677720,0.000000
4.08980465,-24.40014648,0.68008983,0.000000
4.08623028,-25.32446289,0.70514601,0.000000
4.08238268,-26.31952095,0.73214674,0.000000
4.07822275,-27.39389610,0.76132762,0.000000
4.07371092,-28.55748940,0.79296190,0.000000
4.06880856,-29.82211876,0.82737285,0.000000
4.06345701,-31.20131683,0.86493087,0.000000
4.05761719,-32.71196365,0.90610486,0.000000
4.05117178,-34.37356186,0.95142990,0.000000
4.04406261,-36.21034241,1.00156963,0.000000
4.03617191,-38.25159073,1.05732465,0.000000
4.02732420,-40.53329086,1.11969614,0.000000
4.01736307,-43.10141373,1.18993998,0.000000
4.00607395,-46.01346588,1.26963818,0.000000
3.99318361,-49.34373856,1.36083233,0.000000
5.74326181,-76.78774261,2.11669469,0.000000
5.27267551,-76.78389740,2.11566544,0.000000
4.80249977,-76.78025818,2.11471963,0.000000
4.33267546,-76.77672577,2.11385560,0.000000
3.86328125,-76.77338409,2.11307740,0.000000
3.39425778,-76.77020264,2.11238170,0.000000
3.20814443,-84.18453979,2.31581187,0.000000
3.71191406,-115.97530365,3.18965316,0.000000
2.78941393,-107.67074585,2.96073604,0.000000
2.11578131,-106.81027985,2.93666506,0.000000
1.45341790,-105.98498535,2.91367793,0.000000
0.79882813,-104.85739136,2.88249207,0.000000
0.15964843,-104.74598694,2.87934804,0.000000
-0.47810546,-104.59551239,2.87523913,0.000000
-1.12093747,-105.10481262,2.88937688,0.000000
-1.75109375,-104.47711945,2.87236190,0.000000
-2.39123034,-104.61590576,2.87652516,0.000000
-3.01037097,-103.96286011,2.85902214,0.000000
-3.62236309,-103.32789612,2.84211659,0.000000
-4.32955074,-105.19041443,2.89401674,0.000000
-4.88789034,-103.41305542,2.84588861,0.000000
-5.57417965,-104.43405151,2.87486982,0.000000
-6.17923832,-103.87221527,2.86037946,0.000000
-6.81871080,-103.93147278,2.86310792,0.000000
-7.43281221,-103.62194061,2.85577393,0.000000
-8.08826160,-103.88443756,2.86431694,0.000000
-8.80425739,-104.82164764,2.89157104,0.000000
-10.02923775,-111.27055359,3.07110047,0.000000
-10.71953106,-111.33678436,3.07467532,0.000000
-11.48761654,-112.14551544,3.09888840,0.000000
-12.07484341,-111.18912506,3.07443547,0.000000
-12.74884701,-111.08379364,3.07361555,0.000000
-13.27384758,-109.74910736,3.03886843,0.000000
-13.83890629,-108.85250854,3.01632190,0.000000
-14.17537117,-106.31645203,2.94838738,0.000000
-14.80019474,-106.06407166,2.94383597,0.000000
-15.36066341,-105.38477325,2.92752671,0.000000
-16.04232407,-105.55043793,2.93479300,0.000000
-16.62169838,-105.04911041,2.92360473,0.000000
-17.27923775,-105.05285645,2.92658687,0.000000
-18.23554611,-106.79885864,2.97826719,0.000000
-18.92042923,-106.87957764,2.98367858,0.000000
-21.42130852,-112.96754456,3.16069031,0.000000
-21.96576118,-112.10203552,3.14016175,0.000000
-22.31958961,-110.33975220,3.09455252,0.000000
-22.07943344,-105.82953644,2.97177911,0.000000
-22.69507790,-105.55883789,2.96801019,0.000000
-23.17755890,-104.69383240,2.94760489,0.000000
-23.88769531,-104.86934662,2.95658875,0.000000
-25.13054657,-107.30123901,3.02940845,0.000000
-25.04738235,-104.08506775,2.94285321,0.000000
-25.99253845,-105.19058990,2.97853994,0.000000
-26.89734268,-106.07207489,3.00808525,0.000000
-28.71039009,-110.39381409,3.13554931,0.000000
-29.29785156,-109.89885712,3.12650681,0.000000
-30.00677681,-109.86381531,3.13064384,0.000000
-23.10775375,-82.62014771,2.35828876,0.000000
-23.21638680,-81.09975433,2.31888795,0.000000
-23.19531250,-79.19866180,2.26852798,0.000000
-23.23661995,-77.58381653,2.22629261,0.000000
-23.27642441,-76.02793884,2.18567324,0.000000
-23.41203117,-74.83852386,2.15554476,0.000000
-23.35185432,-73.08007050,2.10896015,0.000000
-23.34710884,-71.55811310,2.06910419,0.000000
-23.36755753,-70.16768646,2.03298283,0.000000
-23.33761597,-68.67891693,1.99393082,0.000000
-23.40634727,-67.52735138,1.96460426,0.000000
-23.33560562,-66.02026367,1.92486036,0.000000
-23.35337830,-64.81071472,1.89371109,0.000000
-23.40999985,-63.74715805,1.86676860,0.000000
-23.42669868,-62.61079025,1.83763099,0.000000
-23.44287109,-61.50924683,1.80946147,0.000000
-23.58148384,-60.75768280,1.79154885,0.000000
-24.01103401,-60.76401138,1.79601669,0.000000
-24.44273376,-60.77033997,1.80057287,0.000000
-24.87669945,-60.77672577,1.80522323,0.000000
-25.31289101,-60.78313446,1.80996168,0.000000
-25.75140572,-60.78957748,1.81479347,0.000000
-26.19228363,-60.79606247,1.81972063,0.000000
-26.63550758,-60.80258560,1.82473183,0.000000
-27.08132744,-60.80912781,1.82984877,0.000000
-17.19255829,-37.98014450,1.14601731,0.000000
-17.19019508,-37.36706161,1.13065934,0.000000
-17.18789101,-36.77020264,1.11574900,0.000000
-17.18562508,-36.18885803,1.10126352,0.000000
-10.88519478,-22.56577110,0.68870741,0.000000
-10.88386726,-22.21595573,0.68004256,0.000000
-10.88253880,-21.87483406,0.67161912,0.000000
-10.79742146,-21.37608337,0.65832412,0.000000
-10.91749954,-21.29036140,0.65770918,0.000000
-10.92945290,-20.99752808,0.65070844,0.000000
-10.82634735,-20.49347687,0.63712144,0.000000
-10.87636662,-20.28789902,0.63277936,0.000000
-10.87523460,-19.99223518,0.62561417,0.000000
-10.87414074,-19.70315361,0.61862987,0.000000
-10.87302685,-19.42043877,0.61182326,0.000000
-10.87195301,-19.14389610,0.60518724,0.000000
-10.87089825,-18.87327194,0.59871566,0.000000
-10.86988258,-18.60835838,0.59239942,0.000000
-10.86888695,-18.34895515,0.58623976,0.000000
-10.78419876,-17.95551682,0.57576185,0.000000
-10.89783192,-17.89666939,0.57599717,0.000000
-10.91660118,-17.68403244,0.57127666,0.000000
-10.91568375,-17.44380760,0.56565475,0.000000
-10.78046894,-16.99649429,0.55327040,0.000000
-10.86324215,-16.89842796,0.55222303,0.000000
-10.86238289,-16.67282104,0.54700392,0.000000
-10.86154270,-16.45141602,0.54190230,0.000000
-10.86068344,-16.23411179,0.53691453,0.000000
-10.85984325,-16.02075195,0.53203690,0.000000
-10.85904312,-15.81120110,0.52726698,0.000000
-10.87082005,-15.62349606,0.52313459,0.000000
-10.96490192,-15.55563450,0.52316695,0.000000
-11.19085884,-15.67249012,0.52937698,0.000000
-11.33531189,-15.67192364,0.53168225,0.000000
-11.47662067,-15.66536140,0.53386122,0.000000
-11.63636684,-15.68205070,0.53679550,0.000000
-11.78474617,-15.68145466,0.53922349,0.000000
-11.93455029,-15.68084908,0.54169446,0.000000
-12.08566380,-15.68022442,0.54420757,0.000000
-10.86421871,-13.91920853,0.48534164,0.000000
-10.96976566,-13.87920856,0.48630109,0.000000
-12.54773426,-15.67835903,0.55201340,0.000000
-12.69894505,-15.67055607,0.55445385,0.000000
-12.82953072,-15.63592720,0.55590194,0.000000
-13.01429653,-15.66541958,0.55984145,0.000000
-13.17595673,-15.66479492,0.56267899,0.000000
-13.33925724,-15.66416931,0.56556594,0.000000
-13.50427723,-15.66352463,0.56850445,0.000000
-13.67101574,-15.66288090,0.57149488,0.000000
-13.82078075,-15.64104462,0.57376051,0.000000
-14.00982380,-15.66157150,0.57763535,0.000000
-14.18197250,-15.66090775,0.58078533,0.000000
-14.35603523,-15.66022396,0.58399427,0.000000
-14.53201103,-15.65954113,0.58726120,0.000000
-14.71000004,-15.65885735,0.59058577,0.000000
-14.89003849,-15.65815353,0.59397137,0.000000
-15.07212830,-15.65745068,0.59741926,0.000000
-15.20201111,-15.60099602,0.59882492,0.000000
-15.44273376,-15.65602493,0.60450578,0.000000
-15.63140583,-15.65528297,0.60814285,0.000000
-15.75203133,-15.58495045,0.60913253,0.000000
-16.07859421,-15.71529293,0.61803788,0.000000
-16.27507782,-15.71453094,0.62189710,0.000000
-16.47398376,-15.71374989,0.62582839,0.000000
-16.56201172,-15.60606384,0.62553966,0.000000
-16.81351471,-15.65070248,0.63142926,0.000000
-15.14839840,-13.92941380,0.56572342,0.000000
-15.26134777,-13.86258793,0.56679487,0.000000
-17.36015511,-15.57698250,0.64117265,0.000000
-17.65394402,-15.64744091,0.64847302,0.000000
-17.87121010,-15.64660168,0.65293992,0.000000
-18.09152222,-15.64574146,0.65748978,0.000000
-18.20306587,-15.54930592,0.65808028,0.000000
-18.54152298,-15.64400387,0.66686356,0.000000
-18.77142525,-15.64309502,0.67168838,0.000000
-18.88857460,-15.54664993,0.67248213,0.000000
-19.24132729,-15.64127922,0.68163496,0.000000
-19.48156166,-15.64036083,0.68675703,0.000000
-19.72544861,-15.63940430,0.69198012,0.000000
-19.95404243,-15.62358379,0.69665080,0.000000
-20.22455025,-15.63747025,0.70275646,0.000000
-20.47994041,-15.63647461,0.70829910,0.000000
-20.58959007,-15.52250957,0.70881116,0.000000
-95.93431091,-68.72256470,3.24394655,0.000000
-21.93539047,-15.51202106,0.73851973,0.000000
-21.93921852,-15.31504822,0.73549271,0.000000
-21.94298744,-15.11961842,0.73251659,0.000000
-20.47021484,-13.92161083,0.68052810,0.000000
-21.95033073,-14.73336887,0.72671062,0.000000
-21.95386696,-14.54248047,0.72388166,0.000000
-21.95734406,-14.35302734,0.72109997,0.000000
-21.96081924,-14.16498947,0.71836287,0.000000
-21.96415901,-13.97837830,0.71567398,0.000000
-21.96749878,-13.79310513,0.71302933,0.000000
-21.97072220,-13.60915947,0.71042740,0.000000
-98.20950317,-56.76780319,3.11822391,0.000000
-98.78585815,-56.30052567,3.12557554,0.000000
-99.55242157,-55.93643570,3.13900137,0.000000
-97.59317780,-54.05574036,3.06676817,0.000000
-96.76611328,-52.82958984,3.03059316,0.000000
-97.21936035,-52.31048584,3.03475094,0.000000
-97.41320038,-51.65170670,3.03091598,0.000000
-101.12496185,-52.83280945,3.13633847,0.000000
-101.01086426,-51.99210739,3.12290835,0.000000
-104.73606110,-53.10458755,3.22801685,0.000000
-104.74604034,-52.30964661,3.21844220,0.000000
-104.85955048,-51.57027054,3.21221614,0.000000
-98.85128021,-42.05262756,2.95297408,0.000000
-98.67182159,-41.26804733,2.94004941,0.000000
-99.28227997,-40.81427765,2.95077634,0.000000
-97.99525452,-39.58878708,2.90529776,0.000000
-16.28312492,-6.46302700,0.48155746,0.000000
-97.06277466,-37.84251022,2.86376953,0.000000
-97.06103516,-37.16210938,2.85698295,0.000000
-98.01176453,-36.84280014,2.87830377,0.000000
-100.62916565,-37.12835312,2.94846678,0.000000
-100.65322113,-36.44192886,2.94261765,0.000000
-104.55486298,-37.13537216,3.05001092,0.000000
-105.42501068,-36.72250366,3.06881166,0.000000
-108.44234467,-37.03397369,3.15000105,0.000000
-108.42906189,-36.29310989,3.14313221,0.000000
-99.01364899,-27.20547867,2.82265496,0.000000
-98.67757416,-26.46743584,2.80842710,0.000000
-98.72570038,-25.83644485,2.80523849,0.000000
-96.71214294,-24.68078613,2.74370956,0.000000
-96.78976440,-24.07328033,2.74169970,0.000000
-96.59753418,-23.40123940,2.73216677,0.000000
-97.26216888,-22.93566895,2.74696159,0.000000
-98.01893616,-22.48449707,2.76441646,0.000000
-97.76212311,-21.79931068,2.75337815,0.000000
-98.25151825,-21.28066444,2.76345587,0.000000
-101.11892700,-21.25744629,2.84039974,0.000000
-105.79080200,-21.56717682,2.96788573,0.000000
-108.30948639,-21.39404297,3.03483319,0.000000
-100.91103363,-14.86559582,2.80386829,0.000000
-99.17982483,-13.99361801,2.75334716,0.000000
-98.67230225,-13.30921841,2.73695612,0.000000
-98.74708557,-12.70702076,2.73683333,0.000000
-96.11462402,-11.77331066,2.66183639,0.000000
-95.92312622,-11.15692806,2.65460086,0.000000
-95.34218597,-10.50090313,2.63670516,0.000000
-96.03680420,-9.98541927,2.65418458,0.000000
-104.95654297,-10.26659203,2.89892507,0.000000
-97.57432556,-8.94456005,2.69346666,0.000000
-98.03073883,-8.38422871,2.70459533,0.000000
-97.86128998,-7.76936483,2.69855404,0.000000
-99.37562561,-7.28043938,2.73903799,0.000000
-100.82050323,-6.76881838,2.77767444,0.000000
-24.90060425,2.43573236,0.50189316,31.000000
-24.70495987,2.56869125,0.49825606,31.000000
-118.70889282,13.07448196,2.39571452,0.000000
-117.64469147,13.68340778,2.37587714,0.000000
-116.59794617,14.28235340,2.35645270,0.000000
-116.51396179,14.99336910,2.35655689,0.000000
-116.96189117,15.77616215,2.36752057,0.000000
-117.41400146,16.56632805,2.37867522,0.000000
-117.87040710,17.36400414,2.39000702,0.000000
-118.33126831,18.16937447,2.40153837,0.000000
-22.80308533,6.86747074,0.47772688,0.000000
-22.53044891,6.93541002,0.47290480,0.000000
-22.11689377,6.95595694,0.46509138,0.000000
-21.64923859,6.95414066,0.45613965,0.000000
-20.91804695,6.86014652,0.44160599,0.000000
-20.49042892,6.85850573,0.43345413,0.000000
-20.31322289,6.93715811,0.43059188,0.000000
-19.94535065,6.94752932,0.42368332,0.000000
-19.55656242,6.94602537,0.41631666,0.000000
-19.18097687,6.94456053,0.40921950,0.000000
-18.81804657,6.94315434,0.40236953,0.000000
-18.22207069,6.84971666,0.39050949,0.000000
-17.89316368,6.85082006,0.38434768,0.000000
-17.79843712,6.93920898,0.38321486,0.000000
-17.47976494,6.93797827,0.37725723,0.000000
-17.17078018,6.93678713,0.37149519,0.000000
-16.87113190,6.93561506,0.36591721,0.000000
-16.58031273,6.93450165,0.36052108,0.000000
-16.08179665,6.84141588,0.35058028,0.000000
-15.81113243,6.84038067,0.34558243,0.000000
-15.61744118,6.86986303,0.34224898,0.000000
-15.53831959,6.94838858,0.34144241,0.000000
-15.52421856,7.05591774,0.34207442,0.000000
-15.52376938,7.17018557,0.34302047,0.000000
-15.52332020,7.28508759,0.34398481,0.000000
-15.52289009,7.40065432,0.34497115,0.000000
-15.52242184,7.51688480,0.34597123,0.000000
-15.52197266,7.63377905,0.34699172,0.000000
-15.52152348,7.75137663,0.34803146,0.000000
-15.52105427,7.86969709,0.34908888,0.000000
-15.52058601,7.98873997,0.35016829,0.000000
-15.52013683,8.10851574,0.35126510,0.000000
-15.51964855,8.22905254,0.35238233,0.000000
-15.51919842,8.35037136,0.35352096,0.000000
-15.51873016,8.47247982,0.35467970,0.000000
-15.51824188,8.59539032,0.35585982,0.000000
-16.33554649,9.17863274,0.37587690,0.000000
-16.33502007,9.30977535,0.37716383,0.000000
-16.33453178,9.44182587,0.37847397,0.000000
-16.33400345,9.57480431,0.37980726,0.000000
-16.33347702,9.70871067,0.38116407,0.000000
-16.33296776,9.84361267,0.38254470,0.000000
-16.33244133,9.97947216,0.38394973,0.000000
-16.33191299,10.11635685,0.38537979,0.000000
-16.33136749,10.25426769,0.38683516,0.000000
-16.33083916,10.39322281,0.38831496,0.000000
-16.33027267,10.53325176,0.38982162,0.000000
-16.32972527,10.67437458,0.39135209,0.000000
-16.32917976,10.81663036,0.39291152,0.000000
-16.32863235,10.96000957,0.39449781,0.000000
-16.32808495,11.10457039,0.39611250,0.000000
-16.32751846,11.25032234,0.39775434,0.000000
-16.32691383,11.39729500,0.39942610,0.000000
-16.32636642,11.54549789,0.40112594,0.000000
-16.32578087,11.69499016,0.40285718,0.000000
-16.32521439,11.84579086,0.40461501,0.000000
-16.32458878,11.99788094,0.40640548,0.000000
-16.32398415,12.15135670,0.40822676,0.000000
-16.32339859,12.30621052,0.41007981,0.000000
-16.32277298,12.46249962,0.41196364,0.000000
-16.32216835,12.62023449,0.41388288,0.000000
-16.32156181,12.77943325,0.41583541,0.000000
-16.32093620,12.94015598,0.41782057,0.000000
-16.32031250,13.10244083,0.41984084,0.000000
-16.31966782,13.26627922,0.42189559,0.000000
-16.31904221,13.43176746,0.42398757,0.000000
-16.31837845,13.59889603,0.42611679,0.000000
-16.31773376,13.76771450,0.42828292,0.000000
-16.12191391,13.77156258,0.42533767,0.000000
-15.92347622,13.77080059,0.42230880,0.000000
-15.72785091,13.77003860,0.41933823,0.000000
-15.58054638,13.80969715,0.41764754,0.000000
-15.49765587,13.90581989,0.41769791,0.000000
-2.93531251,2.66628909,0.07954864,0.000000
-2.90615225,2.67232418,0.07919846,0.000000
-2.88488269,2.68539047,0.07906356,0.000000
-2.87496090,2.70904303,0.07924316,0.000000
-2.88105464,2.74810553,0.07986999,0.000000
-15.49359322,14.95998001,0.43204725,0.000000
-15.49287033,15.14282227,0.43458784,0.000000
-15.49214840,15.32782173,0.43717605,0.000000
-15.49140549,15.51507759,0.43981582,0.000000
-15.58386707,15.79906178,0.44516495,0.000000
-15.58558559,15.99463844,0.44799149,0.000000
-15.59242153,16.19799805,0.45101729,0.000000
-15.59937477,16.40412140,0.45410079,0.000000
-15.60642529,16.61307526,0.45724410,0.000000
-15.61351490,16.82496071,0.46044937,0.000000
-15.62078094,17.03987312,0.46371657,0.000000
-15.62810516,17.25785065,0.46704757,0.000000
-15.63558578,17.47896385,0.47044510,0.000000
-15.58921814,17.64238167,0.47227797,0.000000
-15.76019478,18.05646515,0.48078170,0.000000
-15.76804638,18.28923798,0.48441237,0.000000
-15.77597618,18.52555656,0.48811567,0.000000
-15.78406239,18.76553726,0.49189499,0.000000
-15.79226494,19.00927734,0.49575180,0.000000
-15.80058575,19.25686455,0.49968857,0.000000
-15.64523411,19.30623055,0.49848646,0.000000
-15.70781231,19.62685585,0.50428176,0.000000
-15.71652317,19.88490105,0.50844222,0.000000
-15.72533131,20.14724541,0.51269150,0.000000
-15.73433590,20.41403198,0.51703107,0.000000
-15.74343681,20.68540001,0.52146345,0.000000
-15.75273418,20.96143532,0.52599317,0.000000
-15.76222610,21.24234390,0.53062147,0.000000
-15.77179623,21.52824211,0.53535169,0.000000
-15.78160095,21.81930542,0.54018784,0.000000
-15.79158211,22.11564445,0.54513288,0.000000
-15.80171871,22.41750908,0.55018693,0.000000
-15.81206989,22.72504807,0.55535781,0.000000
-15.81900311,23.03310585,0.56052017,0.000000
-15.94410133,23.52113152,0.57002151,0.000000
-15.95515633,23.84908104,0.57560289,0.000000
-15.96640587,24.18351555,0.58131450,0.000000
-15.97789001,24.52463722,0.58716202,0.000000
-15.87671852,24.69715691,0.58897197,0.000000
-15.89042950,25.05284119,0.59512526,0.000000
-15.90257740,25.41305542,0.60137188,0.000000
-15.91494083,25.78089714,0.60777050,0.000000
-15.92757797,26.15669823,0.61432815,0.000000
-15.94054699,26.54067230,0.62105268,0.000000
-31.88204956,53.82347488,1.25490367,0.000000
-31.45511627,53.84844589,1.25099194,0.000000
-31.31070328,54.35918808,1.25840068,0.000000
-30.90638542,54.42141342,1.25545692,0.000000
-23.32917976,42.27079010,0.96852523,0.000000
-22.90628815,42.10918808,0.96159160,0.000000
-22.40087891,41.78467560,0.95106095,0.000000
-22.05167961,41.74219513,0.94701856,0.000000
-21.72667885,41.74092865,0.94396222,0.000000
-21.40374947,41.73967743,0.94097149,0.000000
-21.06898308,41.71095657,0.93744212,0.000000
-20.81632805,41.84254837,0.93750167,0.000000
-20.49859238,41.84131622,0.93465739,0.000000
-20.18273354,41.84010696,0.93186444,0.000000
-19.86874962,41.83887482,0.92912400,0.000000
-19.48314476,41.68042755,0.92294782,0.000000
-19.19785118,41.73112106,0.92146713,0.000000
-18.88999939,41.72993088,0.91887772,0.000000
-18.58386612,41.72875977,0.91634411,0.000000
-18.27945328,41.72756577,0.91385359,0.000000
-17.97664070,41.72639465,0.91141188,0.000000
-17.67542839,41.72522354,0.90901625,0.000000
-17.35419846,41.67218781,0.90553910,0.000000
-17.12078094,41.82825089,0.90664870,0.000000
-16.79925728,41.76687241,0.90307999,0.000000
-16.52757835,41.82594681,0.90216380,0.000000
-16.20980453,41.76461029,0.89869183,0.000000
-15.94015598,41.82366180,0.89785689,0.000000
-15.60910130,41.71721649,0.89351177,0.000000
-15.31949139,41.71610260,0.89147139,0.000000
-15.03121090,41.71498871,0.88947338,0.000000
-14.74425793,41.71387482,0.88751721,0.000000
-14.73499966,42.51063538,0.90254194,0.000000
-14.73175716,43.35323334,0.91850722,0.000000
-14.83232403,44.53834915,0.94168347,0.000000
-14.74955082,45.20698929,0.95390147,0.000000
-14.72121048,46.07041931,0.97020519,0.000000
-14.71742153,47.04554749,0.98884445,0.000000
-14.71353436,48.05888748,1.00823867,0.000000
-14.66109371,48.95147324,1.02507150,0.000000
-14.80896473,50.56429672,1.05693829,0.000000
-14.70074177,51.35301590,1.07152450,0.000000
-14.92365170,53.35834885,1.11145365,0.000000
-3.31648421,12.14282227,0.25250930,0.000000
-3.23703122,12.14252949,0.25208846,0.000000
-3.15781236,12.14221668,0.25167739,0.000000
-3.07882810,12.14190388,0.25127792,0.000000
-3.00015616,12.14159107,0.25088790,0.000000
-2.92167974,12.14129829,0.25050917,0.000000
-2.84343743,12.14098644,0.25014144,0.000000
-2.76542974,12.14069271,0.24978286,0.000000
-2.68765616,12.14038086,0.24943465,0.000000
-2.61007810,12.14006805,0.24909744,0.000000
-2.53273439,12.13979435,0.24876998,0.000000
-2.45554686,12.13948250,0.24845229,0.000000
-2.37859368,12.13918877,0.24814437,0.000000
-2.30179691,12.13887691,0.24784712,0.000000
-2.22519517,12.13858414,0.24755904,0.000000
-2.14875007,12.13831043,0.24728164,0.000000
-2.07249999,12.13801765,0.24701400,0.000000
-1.99640620,12.13770485,0.24675612,0.000000
-1.92042959,12.13741207,0.24650680,0.000000
-1.84468746,12.13711929,0.24626845,0.000000
-1.76898432,12.13684559,0.24603866,0.000000
-1.69347656,12.13655281,0.24581893,0.000000
-1.61812496,12.13624001,0.24560867,0.000000
-1.54289055,12.13594723,0.24540755,0.000000
-1.46773434,12.13565445,0.24521652,0.000000
-1.39273429,12.13538074,0.24503432,0.000000
-1.31781244,12.13506794,0.24486160,0.000000
-1.24296868,12.13479424,0.24469985,0.000000
-1.16828120,12.13452148,0.24454604,0.000000
-1.09367180,12.13420868,0.24440047,0.000000
-1.01914060,12.13391590,0.24426498,0.000000
-0.94464844,12.13364220,0.24413894,0.000000
-0.87031245,12.13334942,0.24402206,0.000000
-0.79597652,12.13305664,0.24391402,0.000000
-0.72171873,12.13278294,0.24381484,0.000000
-0.64753902,12.13249016,0.24372512,0.000000
-0.57339841,12.13219738,0.24364486,0.000000
-0.49929687,12.13190365,0.24357346,0.000000
-0.42523438,12.13163090,0.24351120,0.000000
-0.35121092,12.13133717,0.24345779,0.000000
-0.27726561,12.13104439,0.24341385,0.000000
-0.20328124,12.13077164,0.24337813,0.000000
-0.12937500,12.13045883,0.24335159,0.000000
-0.05539062,12.13018513,0.24333633,0.000000
0.01851562,12.12991142,0.24332778,0.000000
0.09242187,12.12961864,0.24332900,0.000000
0.16640624,12.12932587,0.24333937,0.000000
0.24031250,12.12903309,0.24335861,0.000000
